src,tar,src_type,tar_type,is_net,arc_delay
_19301_/D,_19301_/Y,pin,pin,0,3.9533282897297184e-11
_19302_/A1,_19302_/Y,pin,pin,0,1.668497978668526e-11
_19302_/A2,_19302_/Y,pin,pin,0,1.5726484350886416e-11
_19302_/B,_19302_/Y,pin,pin,0,1.82719585989366e-11
_19303_/A,_19303_/Y,pin,pin,0,1.2164358062505265e-11
_19303_/B,_19303_/Y,pin,pin,0,1.161691576267998e-11
_19304_/A,_19304_/Y,pin,pin,0,2.3652049069289305e-11
_19305_/A,_19305_/Y,pin,pin,0,2.057167457214515e-11
_19306_/A,_19306_/Y,pin,pin,0,1.3433049811384379e-11
_19307_/A,_19307_/Y,pin,pin,0,2.0208083470474314e-11
_19308_/A,_19308_/Y,pin,pin,0,1.8517859121103264e-11
_19308_/B,_19308_/Y,pin,pin,0,1.5460122765320605e-11
_19309_/A,_19309_/Y,pin,pin,0,1.7995211223920116e-11
_19310_/A1,_19310_/Y,pin,pin,0,3.008424759309847e-11
_19310_/A2,_19310_/Y,pin,pin,0,3.065611306474203e-11
_19310_/A3,_19310_/Y,pin,pin,0,3.264328390928384e-11
_19310_/B1,_19310_/Y,pin,pin,0,3.1325799593195924e-11
_19310_/B2,_19310_/Y,pin,pin,0,3.367029224876639e-11
_19311_/B,_19311_/Y,pin,pin,0,2.3054653672249792e-11
_19311_/C,_19311_/Y,pin,pin,0,2.1519161452765445e-11
_19311_/A,_19311_/Y,pin,pin,0,2.4041754698167495e-11
_19312_/A,_19312_/Y,pin,pin,0,3.0520922594812205e-11
_19312_/B,_19312_/Y,pin,pin,0,3.1142279727225386e-11
_19312_/C,_19312_/Y,pin,pin,0,3.1830975355529034e-11
_19313_/A1,_19313_/Y,pin,pin,0,9.071680039107743e-12
_19313_/A2,_19313_/Y,pin,pin,0,9.602036180056395e-12
_19313_/B,_19313_/Y,pin,pin,0,9.684614221683319e-12
_19314_/A,_19314_/Y,pin,pin,0,4.9909958110827546e-11
_19314_/B,_19314_/Y,pin,pin,0,4.373535214541313e-11
_19314_/C,_19314_/Y,pin,pin,0,4.56541644766606e-11
_19314_/D,_19314_/Y,pin,pin,0,4.572858064433305e-11
_19315_/A,_19315_/Y,pin,pin,0,2.996666803589676e-11
_19315_/B,_19315_/Y,pin,pin,0,3.089168504333273e-11
_19315_/C,_19315_/Y,pin,pin,0,3.36268929368444e-11
_19316_/A,_19316_/Y,pin,pin,0,2.412832433851264e-11
