src,tar,src_type,tar_type,is_net,arc_delay
_10079_/B2,_10079_/Y,pin,pin,0,2.3314279326558385e-11
_10079_/C,_10079_/Y,pin,pin,0,2.283952540982348e-11
_1007_/A1,_1007_/Y,pin,pin,0,2.0525544805471974e-11
_1007_/A2,_1007_/Y,pin,pin,0,1.753805434212552e-11
_1007_/B1,_1007_/Y,pin,pin,0,2.8932035586737292e-11
_1007_/B2,_1007_/Y,pin,pin,0,1.8553915348551442e-11
_10080_/A1,_10080_/Y,pin,pin,0,2.7923489909209565e-11
_10080_/A2,_10080_/Y,pin,pin,0,1.6988280573948522e-11
_10080_/B1,_10080_/Y,pin,pin,0,2.1342726197470796e-11
_10080_/B2,_10080_/Y,pin,pin,0,1.6429364813053127e-11
_10080_/C,_10080_/Y,pin,pin,0,1.5783426648985355e-11
_10081_/A,_10081_/Y,pin,pin,0,1.9570883108555037e-11
_10081_/B,_10081_/Y,pin,pin,0,1.8379117672218115e-11
_10082_/A1,_10082_/Y,pin,pin,0,3.591149599913024e-11
_10082_/A2,_10082_/Y,pin,pin,0,2.0977415984835268e-11
_10082_/B1,_10082_/Y,pin,pin,0,3.47083368990031e-11
_10082_/B2,_10082_/Y,pin,pin,0,2.0321888269392296e-11
_10082_/C,_10082_/Y,pin,pin,0,1.9937383341495085e-11
_10083_/A1,_10083_/Y,pin,pin,0,2.8521964304251135e-11
_10083_/A2,_10083_/Y,pin,pin,0,2.044584293536822e-11
_10083_/B1,_10083_/Y,pin,pin,0,3.16732993999036e-11
_10083_/B2,_10083_/Y,pin,pin,0,2.0217601898187e-11
_10083_/C,_10083_/Y,pin,pin,0,1.9418104277302284e-11
_10084_/A1,_10084_/Y,pin,pin,0,3.389841532475124e-11
_10084_/A2,_10084_/Y,pin,pin,0,2.3232088128266604e-11
_10084_/B1,_10084_/Y,pin,pin,0,3.4665263715094596e-11
_10084_/B2,_10084_/Y,pin,pin,0,2.2846745328930496e-11
_10084_/C,_10084_/Y,pin,pin,0,2.2178621786328456e-11
_10085_/A1,_10085_/Y,pin,pin,0,3.0614354801228316e-11
_10085_/A2,_10085_/Y,pin,pin,0,2.212538659229768e-11
_10085_/B1,_10085_/Y,pin,pin,0,3.1436991898559086e-11
_10085_/B2,_10085_/Y,pin,pin,0,2.1868515678868938e-11
_10085_/C,_10085_/Y,pin,pin,0,2.0962218072462235e-11
_10086_/A1,_10086_/Y,pin,pin,0,3.635827056092111e-11
_10086_/A2,_10086_/Y,pin,pin,0,2.43018920959015e-11
_10086_/B1,_10086_/Y,pin,pin,0,3.0330848943549427e-11
_10086_/B2,_10086_/Y,pin,pin,0,2.3842894672498893e-11
_10086_/C,_10086_/Y,pin,pin,0,2.297905962733715e-11
_10087_/A,_10087_/Y,pin,pin,0,1.819431931504578e-11
_10087_/B,_10087_/Y,pin,pin,0,1.636128038606799e-11
_10088_/A1,_10088_/Y,pin,pin,0,3.2306921027291935e-11
_10088_/A2,_10088_/Y,pin,pin,0,2.07036714161557e-11
_10088_/B1,_10088_/Y,pin,pin,0,3.411461391156223e-11
_10088_/B2,_10088_/Y,pin,pin,0,2.0213853160755413e-11
_10088_/C,_10088_/Y,pin,pin,0,1.9824759889264243e-11
_10089_/A1,_10089_/Y,pin,pin,0,2.4655992525435266e-11
_10089_/A2,_10089_/Y,pin,pin,0,1.8297819856516462e-11
_10089_/B1,_10089_/Y,pin,pin,0,1.862685006237541e-11
_10089_/B2,_10089_/Y,pin,pin,0,1.8142947214028204e-11
