src,tar,src_type,tar_type,is_net,arc_delay
_1736_/A,_1736_/Z,pin,pin,0,5.6403399312232594e-11
_1736_/B,_1736_/Z,pin,pin,0,5.673905789649325e-11
_1736_/S,_1736_/Z,pin,pin,0,6.504116689676209e-11
_1737_/A,_1737_/Z,pin,pin,0,5.660366619864021e-11
_1737_/B,_1737_/Z,pin,pin,0,5.677772488277277e-11
_1737_/S,_1737_/Z,pin,pin,0,6.48502709865717e-11
_1738_/A,_1738_/Z,pin,pin,0,5.661079591212648e-11
_1738_/B,_1738_/Z,pin,pin,0,5.67109935400989e-11
_1738_/S,_1738_/Z,pin,pin,0,6.477364478119085e-11
_1739_/A,_1739_/Z,pin,pin,0,5.662930541161515e-11
_1739_/B,_1739_/Z,pin,pin,0,5.769263886068465e-11
_1739_/S,_1739_/Z,pin,pin,0,5.955490961495613e-11
_1740_/A,_1740_/Z,pin,pin,0,5.644791578607311e-11
_1740_/B,_1740_/Z,pin,pin,0,5.6915396007273245e-11
_1740_/S,_1740_/Z,pin,pin,0,6.50260886803089e-11
_1741_/A,_1741_/Z,pin,pin,0,5.847478057319222e-11
_1741_/B,_1741_/Z,pin,pin,0,5.904755850938415e-11
_1741_/S,_1741_/Z,pin,pin,0,6.327210977374875e-11
_1742_/A,_1742_/Z,pin,pin,0,5.613505493773374e-11
_1742_/B,_1742_/Z,pin,pin,0,5.713016171249308e-11
_1742_/S,_1742_/Z,pin,pin,0,5.7861493374389283e-11
_1743_/A,_1743_/Z,pin,pin,0,5.659691118542476e-11
_1743_/B,_1743_/Z,pin,pin,0,5.7224121274845885e-11
_1743_/S,_1743_/Z,pin,pin,0,5.9928319251501e-11
_1744_/A,_1744_/Z,pin,pin,0,5.6390225822156026e-11
_1744_/B,_1744_/Z,pin,pin,0,5.700998700897131e-11
_1744_/S,_1744_/Z,pin,pin,0,6.504928540262966e-11
_1745_/A,_1745_/Z,pin,pin,0,5.64293368976454e-11
_1745_/B,_1745_/Z,pin,pin,0,5.7136018138947975e-11
_1745_/S,_1745_/Z,pin,pin,0,6.495395193928388e-11
_1746_/A,_1746_/Z,pin,pin,0,5.636171737655182e-11
_1746_/B,_1746_/Z,pin,pin,0,5.6913140866754475e-11
