src,tar,src_type,tar_type,is_net,arc_delay
_073405_/A,_073405_/Y,pin,pin,0,1.235667557858422e-11
_073406_/A,_073406_/Y,pin,pin,0,1.7864133783351832e-11
_073407_/A,_073407_/Y,pin,pin,0,1.2404894819684209e-11
_073408_/A,_073408_/Y,pin,pin,0,1.327637132175763e-11
_073409_/A,_073409_/Y,pin,pin,0,1.1552085676935775e-11
_073410_/A,_073410_/Y,pin,pin,0,1.2294880391561236e-11
_073411_/A,_073411_/Y,pin,pin,0,1.1861132735713209e-11
_073412_/A,_073412_/Y,pin,pin,0,1.2177483847686243e-11
_073413_/A,_073413_/Y,pin,pin,0,1.3982756792707551e-11
_073414_/A,_073414_/Y,pin,pin,0,1.1322173233685451e-11
_073415_/A,_073415_/Y,pin,pin,0,1.4393678957058675e-11
_073416_/A,_073416_/Y,pin,pin,0,1.4605290934999182e-11
_073417_/A,_073417_/Y,pin,pin,0,1.4220880549531412e-11
_073418_/A,_073418_/Y,pin,pin,0,1.3641711024692249e-11
_073419_/A,_073419_/Y,pin,pin,0,1.4921775620679867e-11
_073420_/A,_073420_/Y,pin,pin,0,1.409866754592537e-11
_073421_/A,_073421_/Y,pin,pin,0,1.5115962301304187e-11
_073422_/A,_073422_/Y,pin,pin,0,1.432014749835897e-11
_073423_/A,_073423_/Y,pin,pin,0,1.4681336008015577e-11
_073424_/A,_073424_/Y,pin,pin,0,1.464107134141468e-11
_073425_/A,_073425_/Y,pin,pin,0,1.4152247082566127e-11
_073426_/A,_073426_/Y,pin,pin,0,1.4543375184694618e-11
_073427_/A,_073427_/Y,pin,pin,0,1.4505183512647513e-11
_073428_/A,_073428_/Y,pin,pin,0,1.461760226750819e-11
_073429_/A,_073429_/Y,pin,pin,0,1.402535813183059e-11
_073430_/A,_073430_/Y,pin,pin,0,1.4753724283944614e-11
_073431_/A,_073431_/Y,pin,pin,0,1.4529990058353981e-11
_073432_/A,_073432_/Y,pin,pin,0,1.3795167265462371e-11
_073433_/A,_073433_/Y,pin,pin,0,1.3459160001783044e-11
_073434_/A,_073434_/Y,pin,pin,0,1.4728090275140104e-11
_073435_/A,_073435_/Y,pin,pin,0,1.5090300536924062e-11
_073436_/A,_073436_/Y,pin,pin,0,1.3892755869326923e-11
_073437_/A,_073437_/Y,pin,pin,0,1.3429236021822444e-11
_073438_/A,_073438_/Y,pin,pin,0,1.2637786650504523e-11
_073439_/A,_073439_/Y,pin,pin,0,1.3404348811474343e-11
_073440_/A,_073440_/Y,pin,pin,0,1.450397701246997e-11
_073441_/A,_073441_/Y,pin,pin,0,1.433545903511968e-11
_073442_/A,_073442_/Y,pin,pin,0,1.411596620842781e-11
_073443_/A,_073443_/Y,pin,pin,0,1.4849699594976506e-11
_073444_/A,_073444_/Y,pin,pin,0,1.4925829669443225e-11
_073445_/A,_073445_/Y,pin,pin,0,1.616817617289268e-11
_073446_/A,_073446_/Y,pin,pin,0,1.586748267501381e-11
_073447_/A,_073447_/Y,pin,pin,0,1.6217169968024692e-11
_073448_/A,_073448_/Y,pin,pin,0,1.3758989607370875e-11
_073449_/A,_073449_/Y,pin,pin,0,1.2546674636737531e-11
_073450_/A,_073450_/Y,pin,pin,0,1.1943094083144423e-11
_073451_/A,_073451_/Y,pin,pin,0,1.3632247240769058e-11
_073452_/A,_073452_/Y,pin,pin,0,1.2230314851147117e-11
_073453_/A,_073453_/Y,pin,pin,0,1.2044767093433162e-11
_073454_/A,_073454_/Y,pin,pin,0,1.3558098220511905e-11
_073455_/A,_073455_/Y,pin,pin,0,1.3585442666663727e-11
_073456_/A,_073456_/Y,pin,pin,0,1.5482341103600916e-11
_073457_/A,_073457_/Y,pin,pin,0,1.592447701481703e-11
_073458_/A,_073458_/Y,pin,pin,0,1.6154135321078122e-11
_073459_/A,_073459_/Y,pin,pin,0,1.532513525803747e-11
_073460_/A,_073460_/Y,pin,pin,0,1.3231875664598824e-11
_073461_/A,_073461_/Y,pin,pin,0,1.3366563932082354e-11
_073462_/A,_073462_/Y,pin,pin,0,1.5242385478786424e-11
_073463_/A,_073463_/Y,pin,pin,0,1.2704805957275411e-11
_073464_/A,_073464_/Y,pin,pin,0,1.2446023378576143e-11
_073465_/A,_073465_/Y,pin,pin,0,1.3792096804909892e-11
_073466_/A,_073466_/Y,pin,pin,0,1.3847934951516372e-11
_073467_/A,_073467_/Y,pin,pin,0,1.0798840120729292e-11
_073468_/A,_073468_/Y,pin,pin,0,1.0976319679556479e-11
_073469_/A,_073469_/Y,pin,pin,0,1.665837606745768e-11
_073470_/A,_073470_/Y,pin,pin,0,1.340807066069205e-11
_073471_/A,_073471_/Y,pin,pin,0,1.2998592653634677e-11
_073472_/A,_073472_/Y,pin,pin,0,1.2584824675421213e-11
_073473_/A,_073473_/Y,pin,pin,0,1.2689738149163077e-11
_073474_/A,_073474_/Y,pin,pin,0,1.3274307000821217e-11
_073475_/A,_073475_/Y,pin,pin,0,1.3212166603826514e-11
_073476_/A,_073476_/Y,pin,pin,0,1.2228250530210705e-11
_073477_/A,_073477_/Y,pin,pin,0,1.2967978253730639e-11
_073478_/A,_073478_/Y,pin,pin,0,1.291579170004109e-11
_073479_/A,_073479_/Y,pin,pin,0,1.36612041123918e-11
_073480_/A,_073480_/Y,pin,pin,0,1.3264208308105818e-11
_073481_/A,_073481_/Y,pin,pin,0,1.3566714592017082e-11
_073482_/A,_073482_/Y,pin,pin,0,1.29303269480463e-11
_073483_/A,_073483_/Y,pin,pin,0,1.3796509941432777e-11
_073484_/A,_073484_/Y,pin,pin,0,1.315731378015439e-11
_073485_/A,_073485_/Y,pin,pin,0,1.42631930571957e-11
_073486_/A,_073486_/Y,pin,pin,0,1.3194364004154302e-11
_073487_/A,_073487_/Y,pin,pin,0,1.2894993232925867e-11
_073488_/A,_073488_/Y,pin,pin,0,1.3034430305924882e-11
_073489_/A,_073489_/Y,pin,pin,0,1.3782854198229888e-11
_073490_/A,_073490_/Y,pin,pin,0,1.3420624854487695e-11
_073491_/A,_073491_/Y,pin,pin,0,1.2947484230585449e-11
_073492_/A,_073492_/Y,pin,pin,0,1.171509157044115e-11
_073493_/A,_073493_/Y,pin,pin,0,1.5717800325165676e-11
_073494_/A,_073494_/Y,pin,pin,0,1.7029056983974833e-11
_073495_/A,_073495_/Y,pin,pin,0,1.212528254884715e-11
_073496_/A,_073496_/Y,pin,pin,0,1.6299636987349153e-11
_073497_/A,_073497_/Y,pin,pin,0,1.252723792755095e-11
_073498_/A,_073498_/Y,pin,pin,0,1.1631255854294142e-11
