src,tar,src_type,tar_type
clkbuf_6_16__f_clk_i,clkbuf_leaf_163_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_162_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_154_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_152_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_151_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_150_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_149_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_148_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_147_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_146_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_145_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_144_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_143_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_142_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_141_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_137_clk_i,cell,cell
clkbuf_6_16__f_clk_i,clkbuf_leaf_136_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_189_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_188_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_187_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_186_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_185_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_177_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_167_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_164_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_161_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_160_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_159_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_158_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_157_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_156_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_155_clk_i,cell,cell
clkbuf_6_17__f_clk_i,clkbuf_leaf_153_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_165_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_140_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_139_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_138_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_135_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_134_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_133_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_132_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_131_clk_i,cell,cell
clkbuf_6_18__f_clk_i,clkbuf_leaf_130_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_234_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_176_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_175_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_174_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_173_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_172_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_171_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_170_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_169_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_168_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_166_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_129_clk_i,cell,cell
clkbuf_6_19__f_clk_i,clkbuf_leaf_128_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_843_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_13_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_12_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_10_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_9_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_8_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_7_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_6_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_4_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_1_clk_i,cell,cell
clkbuf_6_1__f_clk_i,clkbuf_leaf_0_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_226_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_225_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_205_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_197_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_195_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_194_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_193_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_192_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_191_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_190_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_184_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_183_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_182_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_181_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_180_clk_i,cell,cell
clkbuf_6_20__f_clk_i,clkbuf_leaf_178_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_211_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_210_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_209_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_207_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_206_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_204_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_203_clk_i,cell,cell
