src,tar,src_type,tar_type,is_net,arc_delay
_16652_/A1,_16652_/ZN,pin,pin,0,3.48467643629391e-11
_16652_/A2,_16652_/ZN,pin,pin,0,4.5621714739318975e-11
_16652_/A3,_16652_/ZN,pin,pin,0,3.7772840411065545e-11
_16653_/A1,_16653_/ZN,pin,pin,0,4.933552524843954e-11
_16653_/A2,_16653_/ZN,pin,pin,0,6.931097362716798e-11
_16653_/A3,_16653_/ZN,pin,pin,0,7.49031739410988e-11
_16653_/A4,_16653_/ZN,pin,pin,0,8.399399925584916e-11
_16656_/A1,_16656_/ZN,pin,pin,0,5.224907659306943e-11
_16656_/A2,_16656_/ZN,pin,pin,0,5.438670000468271e-11
_16660_/A,_16660_/ZN,pin,pin,0,2.0996896929470488e-11
_16660_/B1,_16660_/ZN,pin,pin,0,2.817959234013845e-11
_16660_/B2,_16660_/ZN,pin,pin,0,3.2917141234989344e-11
_16661_/A1,_16661_/ZN,pin,pin,0,2.0583671919705004e-11
_16661_/A2,_16661_/ZN,pin,pin,0,2.7739595342968215e-11
_16661_/A3,_16661_/ZN,pin,pin,0,2.2632458407390033e-11
_16662_/A1,_16662_/ZN,pin,pin,0,3.347794610975008e-11
_16662_/A2,_16662_/ZN,pin,pin,0,4.563166511317718e-11
_16662_/A3,_16662_/ZN,pin,pin,0,5.199114402887339e-11
_16663_/A1,_16663_/ZN,pin,pin,0,4.095556532801581e-11
_16663_/A2,_16663_/ZN,pin,pin,0,4.628096170189444e-11
_16663_/A3,_16663_/ZN,pin,pin,0,4.2030681018934146e-11
_16668_/A1,_16668_/ZN,pin,pin,0,2.2117731257598194e-11
_16668_/A2,_16668_/ZN,pin,pin,0,1.809335840874393e-11
_16669_/A1,_16669_/ZN,pin,pin,0,2.573721097354209e-11
_16669_/A2,_16669_/ZN,pin,pin,0,2.3170364932267873e-11
_16669_/A3,_16669_/ZN,pin,pin,0,2.7470352381708807e-11
_16670_/A,_16670_/ZN,pin,pin,0,4.956565366476262e-11
_16670_/B1,_16670_/ZN,pin,pin,0,2.979950661230468e-11
_16670_/B2,_16670_/ZN,pin,pin,0,3.741262508127896e-11
_16674_/A,_16674_/ZN,pin,pin,0,2.3564355328131725e-11
_16674_/B1,_16674_/ZN,pin,pin,0,3.483392393976992e-11
_16674_/B2,_16674_/ZN,pin,pin,0,3.988861324577542e-11
_16676_/A1,_16676_/ZN,pin,pin,0,5.897599075765925e-11
_16676_/A2,_16676_/ZN,pin,pin,0,7.077809865974061e-11
_16676_/A3,_16676_/ZN,pin,pin,0,7.240077981585102e-11
_16677_/A1,_16677_/ZN,pin,pin,0,3.29573729418442e-11
_16677_/A2,_16677_/ZN,pin,pin,0,2.857403549882953e-11
_16677_/A3,_16677_/ZN,pin,pin,0,3.075666457630355e-11
_16678_/A,_16678_/ZN,pin,pin,0,5.137571271185415e-11
_16678_/B,_16678_/ZN,pin,pin,0,5.305448788628375e-11
_16679_/A1,_16679_/ZN,pin,pin,0,4.6385197766118935e-11
_16679_/A2,_16679_/ZN,pin,pin,0,5.3797247906439694e-11
_16680_/A1,_16680_/ZN,pin,pin,0,2.110923588705127e-11
_16680_/A2,_16680_/ZN,pin,pin,0,2.1095913210755768e-11
_16681_/A,_16681_/ZN,pin,pin,0,2.814156546682156e-11
_16681_/B1,_16681_/ZN,pin,pin,0,3.3042204389266416e-11
_16681_/B2,_16681_/ZN,pin,pin,0,4.227560315706036e-11
_16682_/A1,_16682_/ZN,pin,pin,0,3.4799326614765036e-11
_16682_/A2,_16682_/ZN,pin,pin,0,4.7879717551824186e-11
_16682_/A3,_16682_/ZN,pin,pin,0,5.266057034880589e-11
_16684_/A1,_16684_/ZN,pin,pin,0,3.455922700790204e-11
_16684_/A2,_16684_/ZN,pin,pin,0,3.823149782866686e-11
_16686_/A1,_16686_/ZN,pin,pin,0,5.086192231273934e-11
_16686_/A2,_16686_/ZN,pin,pin,0,5.943379122186343e-11
_16686_/A3,_16686_/ZN,pin,pin,0,6.740431823804016e-11
_16687_/A1,_16687_/ZN,pin,pin,0,2.742709531711185e-11
_16687_/A2,_16687_/ZN,pin,pin,0,2.7703065536011096e-11
_16688_/A1,_16688_/ZN,pin,pin,0,3.6615689646968264e-11
_16688_/A2,_16688_/ZN,pin,pin,0,4.112680682122338e-11
_16689_/A,_16689_/ZN,pin,pin,0,4.8453865919562134e-11
_16689_/B1,_16689_/ZN,pin,pin,0,3.515199936687807e-11
_16689_/B2,_16689_/ZN,pin,pin,0,5.3563098401099296e-11
_16690_/A,_16690_/ZN,pin,pin,0,3.899064057732993e-11
_16690_/B1,_16690_/ZN,pin,pin,0,5.374066469610028e-11
_16690_/B2,_16690_/ZN,pin,pin,0,5.708090250466924e-11
_16690_/C1,_16690_/ZN,pin,pin,0,4.512184029192845e-11
_16690_/C2,_16690_/ZN,pin,pin,0,4.246865012436096e-11
_16691_/A1,_16691_/ZN,pin,pin,0,3.616773200376677e-11
_16691_/A2,_16691_/ZN,pin,pin,0,3.335749385047215e-11
_16691_/A3,_16691_/ZN,pin,pin,0,3.3998706627791364e-11
_16693_/A1,_16693_/ZN,pin,pin,0,4.0260166728200986e-11
_16693_/A2,_16693_/ZN,pin,pin,0,3.938349299459354e-11
_16693_/A3,_16693_/ZN,pin,pin,0,3.950479179892774e-11
_16695_/A1,_16695_/ZN,pin,pin,0,5.916672707328985e-11
_16695_/A2,_16695_/ZN,pin,pin,0,7.286903025427449e-11
_16695_/A3,_16695_/ZN,pin,pin,0,7.744918595342654e-11
_16695_/B1,_16695_/ZN,pin,pin,0,8.587261457471129e-11
_16695_/B2,_16695_/ZN,pin,pin,0,1.001658686550222e-10
_16695_/B3,_16695_/ZN,pin,pin,0,9.998014222079021e-11
_16696_/A1,_16696_/ZN,pin,pin,0,3.0960706220994894e-11
_16696_/A2,_16696_/ZN,pin,pin,0,2.7735093735548055e-11
_16697_/A1,_16697_/ZN,pin,pin,0,5.941414027432756e-11
_16697_/A2,_16697_/ZN,pin,pin,0,6.559005422124287e-11
_16698_/A1,_16698_/ZN,pin,pin,0,3.0219726027125304e-11
_16698_/A2,_16698_/ZN,pin,pin,0,2.8548895886215675e-11
_16699_/A1,_16699_/ZN,pin,pin,0,2.6246140677477214e-11
_16699_/A2,_16699_/ZN,pin,pin,0,2.5646136256329832e-11
_16700_/A,_16700_/ZN,pin,pin,0,5.357688945273331e-11
_16700_/B1,_16700_/ZN,pin,pin,0,4.0584764715578814e-11
_16700_/B2,_16700_/ZN,pin,pin,0,4.382367038702206e-11
_16701_/A1,_16701_/ZN,pin,pin,0,3.257420375102349e-11
_16701_/A2,_16701_/ZN,pin,pin,0,3.452600011444318e-11
