pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_28052_/ZN,286401,343070,0,-1,0,0,1,5.340580001888043e-14,2.2699998825093104e-10,0,_28052_,_03379_,3.069508883180028e-11,-7.550340908046849e-11,5.016367321530879e-10,4.310055090606113e-10,-1
_28053_/A1,258535,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28053_,_01888_,2.4925419367383128e-11,2.983022162617033e-11,3.164259687604698e-10,3.359507394495864e-10,1.7368040006535005e-15
_28053_/A2,257885,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28053_,_01842_,2.9397873024805676e-11,2.5011798188145917e-11,3.1844049619422776e-10,3.3258509835043526e-10,1.674130021182905e-15
_28053_/A3,257505,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28053_,_01813_,2.850271060839127e-11,1.884301048526993e-11,3.238234957958497e-10,3.394499681341756e-10,1.6359740456452958e-15
_28053_/A4,257125,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28053_,net438,1.8986574465418293e-11,-2.2309654124086364e-12,3.465047970774293e-10,3.1857366744603155e-10,1.6059500099178015e-15
_28053_/ZN,258091,329171,0,-1,0,0,1,1.0471299967797307e-14,2.2699998825093104e-10,0,_28053_,_03380_,4.265815825577057e-11,-2.2309654124086364e-12,4.1695924490881e-10,3.612961874122078e-10,-1
_28054_/A,255990,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28054_,net437,1.2506516655630406e-11,1.0944189998696174e-11,3.094196288078166e-10,2.7788146783613854e-10,9.464199816368573e-16
_28054_/B,257130,301175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28054_,_03368_,3.77043882227035e-11,-7.970549220637224e-11,3.6760305910377156e-10,3.664752112886305e-10,9.44774937774171e-16
_28054_/S,256033,300956,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28054_,_01823_,2.56980218354963e-11,-4.172315271055993e-11,3.225626710179341e-10,3.396785352993703e-10,1.919942052970537e-15
_28054_/Z,257810,300980,0,-1,0,0,1,6.050109686243227e-14,2.2699998825093104e-10,0,_28054_,_03381_,1.2959071316043236e-11,-7.970513138388924e-11,4.1680892071127573e-10,4.303597478383381e-10,-1
_28055_/A,261305,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28055_,_03379_,3.0697142744395833e-11,-7.385014821892355e-11,5.024285432142506e-10,4.317345370097314e-10,1.6775300114331838e-15
_28055_/B1,260925,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28055_,_03380_,4.265815825577057e-11,-2.2309654124086364e-12,4.170022660510142e-10,3.6133901426538273e-10,1.5816199414199874e-15
_28055_/B2,260545,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28055_,_03381_,1.2959243921029096e-11,-7.970513138388924e-11,4.169921352659145e-10,4.3053796638936603e-10,1.6282969625278565e-15
_28055_/C1,262335,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28055_,_01886_,1.4165361938989207e-10,-2.860495174061839e-11,5.364986233047375e-10,3.5194852587849823e-10,1.632251018204758e-15
_28055_/C2,261670,329175,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28055_,_02456_,3.462409178811576e-11,6.7602035080938094e-12,4.150239041322834e-10,3.686091709642625e-10,1.7067450248169319e-15
