pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_16309_/Z,262791,194553,0,-1,0,0,1,4.840089917398926e-13,2.2699998825093104e-10,0,_16309_,_10434_,9.583391372136596e-12,-2.1292093088653985e-10,6.136380847898693e-10,5.844742467786546e-10,-1
_16310_/A,268130,186375,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16310_,id_stage_i.controller_i.instr_i\[4\],1.167858778433617e-11,-2.1101967395686927e-10,5.441754824531131e-10,5.366409538964945e-10,3.4018920510035843e-15
_16310_/Z,269580,186246,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_16310_,_10435_,3.2737881849875805e-11,-2.1101967395686927e-10,5.938325942089762e-10,5.743325814933087e-10,-1
_16311_/A,266230,186375,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16311_,_10435_,3.2749143674681847e-11,-2.1101970171244488e-10,5.942946690318252e-10,5.747482489937283e-10,6.258425327049276e-15
_16311_/ZN,267013,186477,0,-1,0,0,1,2.429199961843931e-13,2.2699998825093104e-10,0,_16311_,_10436_,2.4349458213612785e-11,-2.1101967395686927e-10,6.10053507710262e-10,6.198005442215049e-10,-1
_16312_/A,266610,158375,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16312_,id_stage_i.controller_i.instr_i\[5\],1.1488017134797524e-11,-2.0006649115167363e-10,5.437250094608714e-10,5.362220112381522e-10,3.4018920510035843e-15
_16312_/Z,268060,158246,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_16312_,_10437_,2.242550069253557e-11,-2.0006651890724925e-10,5.821966797547873e-10,5.693646665250185e-10,-1
_16313_/A,259010,188825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16313_,id_stage_i.controller_i.instr_i\[6\],1.0507377953827834e-11,-2.2748647410253398e-10,5.693384652616373e-10,5.451192830463469e-10,3.4018920510035843e-15
_16313_/Z,260460,188953,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_16313_,_10438_,2.1556291474045253e-11,-2.2748647410253398e-10,6.063537449918499e-10,5.767186173066818e-10,-1
_16314_/A1,268903,199823,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16314_,_10438_,2.1695721608150365e-11,-2.0191950889092425e-10,6.087071957594503e-10,5.788348689250711e-10,6.773058828878466e-15
_16314_/A2,268888,200410,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16314_,_10437_,2.257703572705605e-11,-2.0006651890724925e-10,5.848819206732969e-10,5.718843731905565e-10,6.683365663060761e-15
_16314_/ZN,268885,199760,0,-1,0,0,1,1.0681099695030241e-13,2.2699998825093104e-10,0,_16314_,_10439_,1.7246506306412002e-11,-2.0191950889092425e-10,6.050707712645931e-10,6.200076008155975e-10,-1
_16315_/A1,271203,209032,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16315_,_10434_,9.595504946169342e-12,-1.2878484390022038e-10,6.146209097224187e-10,5.854101647884136e-10,6.251026070738536e-15
_16315_/A2,271208,208748,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16315_,_10436_,2.4412164997822394e-11,-1.7196649659823038e-10,6.119663109593887e-10,6.216255288293837e-10,6.913977159214322e-15
_16315_/A3,271156,208496,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16315_,net284,1.2848486163896666e-11,-1.982688735413518e-10,6.36850849833337e-10,6.500043836510372e-10,7.15589781576315e-15
_16315_/ZN,271159,208367,0,-1,0,0,1,2.331540180106756e-13,2.2699998825093104e-10,0,_16315_,_10440_,2.2874728153321477e-11,-1.982688457857762e-10,6.81535050617299e-10,6.710023647826802e-10,-1
_16316_/A,257110,183225,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16316_,id_stage_i.controller_i.instr_i\[2\],1.1489070111947441e-11,-2.347553540449354e-10,5.437386096929231e-10,5.362353894255989e-10,3.4018920510035843e-15
_16316_/Z,258560,183353,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_16316_,_10441_,2.0735637165647525e-11,-2.347553262893598e-10,5.805005365289162e-10,5.68551761226388e-10,-1
_16317_/A1,259030,160680,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16317_,id_stage_i.controller_i.instr_i\[1\],2.7103779290382768e-11,-2.2481411177111e-10,5.605688135901232e-10,5.473266839750579e-10,3.1953540782439374e-15
_16317_/A2,259238,160951,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16317_,id_stage_i.controller_i.instr_i\[0\],1.311865373276877e-11,-2.325558634552749e-10,5.721767504240916e-10,5.477580056201248e-10,3.53650104467358e-15
_16317_/ZN,260835,161010,0,-1,0,0,1,2.416989948027942e-13,2.2699998825093104e-10,0,_16317_,_10442_,1.196126964836397e-11,-2.3255583569969929e-10,6.075158709428763e-10,5.791309098945874e-10,-1
_16318_/A,259010,186375,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16318_,_10442_,1.1973128218045748e-11,-2.3255583569969929e-10,6.085879022954543e-10,5.801011337958073e-10,6.585178027331516e-15
_16318_/Z,262031,186246,0,-1,0,0,1,4.840089917398926e-13,2.2699998825093104e-10,0,_16318_,_10443_,1.0648710212224355e-11,-2.3255583569969929e-10,6.346796421752288e-10,6.064084789869639e-10,-1
_16319_/A1,273850,216825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16319_,_10443_,1.0757923198101427e-11,-2.0933163535907795e-10,6.369938465589087e-10,6.085618120543757e-10,5.9549651857835825e-15
_16319_/A2,272590,216825,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_16319_,_10441_,2.086821861146948e-11,-1.5931916896860798e-10,5.832799798710653e-10,5.711349171377833e-10,6.2018498789197934e-15
_16319_/ZN,273710,217114,0,-1,0,0,1,2.374269942977125e-13,2.2699998825093104e-10,0,_16319_,_10444_,1.4558217478755076e-11,-2.0933163535907795e-10,6.27946084019726e-10,6.540185615300231e-10,-1
