pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_22029_/Y,42720,308688,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,0,_22029_,_01601_,1.6475203146182338e-10,-4.115635388046712e-09,4.484337345900258e-09,3.974605977674628e-09,-1
_22030_/A,43460,311640,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22030_,_01142_,1.4409509141444232e-09,-3.830815220595696e-09,4.088787530776017e-09,3.385173918957207e-09,2.349999950291095e-15
_22030_/B,42912,311755,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22030_,_01202_,1.4001193537893641e-09,-3.840118889542055e-09,4.09887901398065e-09,3.4659892733657216e-09,2.4800000259368434e-15
_22030_/C,42080,311765,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22030_,_01199_,2.604376436732281e-10,-3.5761482664042887e-09,3.627721234522596e-09,3.8133354252067875e-09,2.4629998629272128e-15
_22030_/Y,42977,311485,0,-1,0,0,1,1.4649399586192519e-13,1.495808921170294e-09,0,_22030_,_01602_,1.3071821403087824e-10,-3.840118889542055e-09,3.947046689489753e-09,4.250424900931193e-09,-1
_22031_/A,39760,311600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22031_,_01142_,1.4409514692559355e-09,-4.015868970697056e-09,4.0887977448278434e-09,3.3851825786967993e-09,2.466999976020621e-15
_22031_/B,38900,311600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22031_,net428,1.6032442040625483e-10,-3.785018964919118e-09,3.9040530808165386e-09,3.5813418897134852e-09,2.500999878523409e-15
_22031_/Y,39156,311448,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_22031_,_01603_,1.1568591223864999e-10,-4.015868970697056e-09,3.670869386240838e-09,4.185352509011864e-09,-1
_22032_/A1,40270,311515,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22032_,_01199_,2.604376991843793e-10,-3.6570568795468716e-09,3.627725231325485e-09,3.813339422009676e-09,1.8179999437025873e-15
_22032_/A2,40767,311443,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22032_,_01603_,1.1568591223864999e-10,-4.015868970697056e-09,3.670910686537354e-09,4.185389368416281e-09,1.8090000068797735e-15
_22032_/B1,41642,311280,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22032_,_01147_,1.4799876879578733e-09,-3.951032390148157e-09,4.120078944680472e-09,3.392519376532732e-09,1.6949999600911854e-15
_22032_/Y,41340,311471,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,0,_22032_,_01604_,1.5790865837139734e-10,-4.015869414786266e-09,4.3796224424852426e-09,4.356148330941778e-09,-1
_22033_/A_N,41080,313960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22033_,_01599_,2.954783362429936e-10,-4.898250693941009e-09,5.324904073233938e-09,4.8567025956458565e-09,1.4270000061293456e-15
_22033_/B,42535,313845,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22033_,_01601_,1.6475203146182338e-10,-4.115635388046712e-09,4.4844656876819045e-09,3.974729434474966e-09,2.377999894912007e-15
_22033_/C,42110,313845,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22033_,_01602_,1.3071821403087824e-10,-3.840118889542055e-09,3.947134175064093e-09,4.250507057435016e-09,2.412999931567265e-15
_22033_/D,41580,313960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22033_,_01604_,1.5790865837139734e-10,-4.015869414786266e-09,4.379716589397731e-09,4.356235372426909e-09,2.429000172182662e-15
