src,tar,src_type,tar_type
_016049_,ANTENNA_1427,net,cell
_016049_,ANTENNA_1428,net,cell
_016049_,ANTENNA_1429,net,cell
_004514_,ANTENNA_143,net,cell
_016049_,ANTENNA_1430,net,cell
_016122_,ANTENNA_1431,net,cell
_016142_,ANTENNA_1432,net,cell
_016267_,ANTENNA_1433,net,cell
_016267_,ANTENNA_1434,net,cell
_016342_,ANTENNA_1435,net,cell
_016342_,ANTENNA_1436,net,cell
_016342_,ANTENNA_1437,net,cell
_016374_,ANTENNA_1438,net,cell
_016374_,ANTENNA_1439,net,cell
_004514_,ANTENNA_144,net,cell
_016374_,ANTENNA_1440,net,cell
_016374_,ANTENNA_1441,net,cell
_016374_,ANTENNA_1442,net,cell
_016607_,ANTENNA_1443,net,cell
_016607_,ANTENNA_1444,net,cell
_016607_,ANTENNA_1445,net,cell
_016607_,ANTENNA_1446,net,cell
_016612_,ANTENNA_1447,net,cell
_016612_,ANTENNA_1448,net,cell
_016616_,ANTENNA_1449,net,cell
_004527_,ANTENNA_145,net,cell
_016622_,ANTENNA_1450,net,cell
_016634_,ANTENNA_1451,net,cell
_016634_,ANTENNA_1452,net,cell
_016635_,ANTENNA_1453,net,cell
_016635_,ANTENNA_1454,net,cell
_016635_,ANTENNA_1455,net,cell
_016635_,ANTENNA_1456,net,cell
_016640_,ANTENNA_1457,net,cell
_016645_,ANTENNA_1458,net,cell
_016817_,ANTENNA_1459,net,cell
_004527_,ANTENNA_146,net,cell
_017059_,ANTENNA_1460,net,cell
_017059_,ANTENNA_1461,net,cell
_017130_,ANTENNA_1462,net,cell
_017130_,ANTENNA_1463,net,cell
_017130_,ANTENNA_1464,net,cell
_017130_,ANTENNA_1465,net,cell
_017132_,ANTENNA_1466,net,cell
_017573_,ANTENNA_1467,net,cell
_017573_,ANTENNA_1468,net,cell
_017573_,ANTENNA_1469,net,cell
_004529_,ANTENNA_147,net,cell
_017573_,ANTENNA_1470,net,cell
_017573_,ANTENNA_1471,net,cell
_017573_,ANTENNA_1472,net,cell
_017580_,ANTENNA_1473,net,cell
_017580_,ANTENNA_1474,net,cell
_017598_,ANTENNA_1475,net,cell
_017612_,ANTENNA_1476,net,cell
_017612_,ANTENNA_1477,net,cell
_017624_,ANTENNA_1478,net,cell
_017624_,ANTENNA_1479,net,cell
_004529_,ANTENNA_148,net,cell
_017624_,ANTENNA_1480,net,cell
_017624_,ANTENNA_1481,net,cell
_017635_,ANTENNA_1482,net,cell
_017635_,ANTENNA_1483,net,cell
_017635_,ANTENNA_1484,net,cell
_017635_,ANTENNA_1485,net,cell
_017635_,ANTENNA_1486,net,cell
_017635_,ANTENNA_1487,net,cell
_017635_,ANTENNA_1488,net,cell
_017635_,ANTENNA_1489,net,cell
_004529_,ANTENNA_149,net,cell
_017638_,ANTENNA_1490,net,cell
_017638_,ANTENNA_1491,net,cell
_017638_,ANTENNA_1492,net,cell
_017638_,ANTENNA_1493,net,cell
_017641_,ANTENNA_1494,net,cell
_017641_,ANTENNA_1495,net,cell
_017641_,ANTENNA_1496,net,cell
_017641_,ANTENNA_1497,net,cell
_017641_,ANTENNA_1498,net,cell
_017641_,ANTENNA_1499,net,cell
_004420_,ANTENNA_15,net,cell
_004543_,ANTENNA_150,net,cell
_017646_,ANTENNA_1500,net,cell
_017646_,ANTENNA_1501,net,cell
_017646_,ANTENNA_1502,net,cell
_017646_,ANTENNA_1503,net,cell
_017646_,ANTENNA_1504,net,cell
_017646_,ANTENNA_1505,net,cell
_017646_,ANTENNA_1506,net,cell
_017646_,ANTENNA_1507,net,cell
_017670_,ANTENNA_1508,net,cell
_017670_,ANTENNA_1509,net,cell
_004555_,ANTENNA_151,net,cell
_017670_,ANTENNA_1510,net,cell
_017670_,ANTENNA_1511,net,cell
_017670_,ANTENNA_1512,net,cell
_017670_,ANTENNA_1513,net,cell
_017674_,ANTENNA_1514,net,cell
_017676_,ANTENNA_1515,net,cell
_017676_,ANTENNA_1516,net,cell
_017676_,ANTENNA_1517,net,cell
_017853_,ANTENNA_1518,net,cell
_017853_,ANTENNA_1519,net,cell
_004555_,ANTENNA_152,net,cell
_017867_,ANTENNA_1520,net,cell
_017867_,ANTENNA_1521,net,cell
_017867_,ANTENNA_1522,net,cell
_017867_,ANTENNA_1523,net,cell
_017977_,ANTENNA_1524,net,cell
_017977_,ANTENNA_1525,net,cell
_017977_,ANTENNA_1526,net,cell
_017977_,ANTENNA_1527,net,cell
_017977_,ANTENNA_1528,net,cell
_017977_,ANTENNA_1529,net,cell
_004555_,ANTENNA_153,net,cell
_017977_,ANTENNA_1530,net,cell
_017977_,ANTENNA_1531,net,cell
_017977_,ANTENNA_1532,net,cell
_017977_,ANTENNA_1533,net,cell
_017977_,ANTENNA_1534,net,cell
_017977_,ANTENNA_1535,net,cell
_017977_,ANTENNA_1536,net,cell
_018105_,ANTENNA_1537,net,cell
_018113_,ANTENNA_1538,net,cell
_018113_,ANTENNA_1539,net,cell
_004555_,ANTENNA_154,net,cell
_018119_,ANTENNA_1540,net,cell
_018119_,ANTENNA_1541,net,cell
_018119_,ANTENNA_1542,net,cell
_018119_,ANTENNA_1543,net,cell
_018119_,ANTENNA_1544,net,cell
_018119_,ANTENNA_1545,net,cell
_018119_,ANTENNA_1546,net,cell
_018119_,ANTENNA_1547,net,cell
_018119_,ANTENNA_1548,net,cell
_018119_,ANTENNA_1549,net,cell
_004555_,ANTENNA_155,net,cell
_018124_,ANTENNA_1550,net,cell
_018124_,ANTENNA_1551,net,cell
_018124_,ANTENNA_1552,net,cell
_018124_,ANTENNA_1553,net,cell
_018129_,ANTENNA_1554,net,cell
_018129_,ANTENNA_1555,net,cell
_018148_,ANTENNA_1556,net,cell
_018148_,ANTENNA_1557,net,cell
_018154_,ANTENNA_1558,net,cell
_018154_,ANTENNA_1559,net,cell
_004555_,ANTENNA_156,net,cell
_018154_,ANTENNA_1560,net,cell
_018154_,ANTENNA_1561,net,cell
_018154_,ANTENNA_1562,net,cell
_018154_,ANTENNA_1563,net,cell
_018156_,ANTENNA_1564,net,cell
_018156_,ANTENNA_1565,net,cell
_018156_,ANTENNA_1566,net,cell
_018156_,ANTENNA_1567,net,cell
_018156_,ANTENNA_1568,net,cell
