src,tar,src_type,tar_type
ANTENNA_1242/DIODE,ANTENNA_1242,pin,cell
ANTENNA_1243/DIODE,ANTENNA_1243,pin,cell
ANTENNA_1244/DIODE,ANTENNA_1244,pin,cell
ANTENNA_1245/DIODE,ANTENNA_1245,pin,cell
ANTENNA_1246/DIODE,ANTENNA_1246,pin,cell
ANTENNA_1247/DIODE,ANTENNA_1247,pin,cell
ANTENNA_1248/DIODE,ANTENNA_1248,pin,cell
ANTENNA_1249/DIODE,ANTENNA_1249,pin,cell
ANTENNA_125/DIODE,ANTENNA_125,pin,cell
ANTENNA_1250/DIODE,ANTENNA_1250,pin,cell
ANTENNA_1251/DIODE,ANTENNA_1251,pin,cell
ANTENNA_1252/DIODE,ANTENNA_1252,pin,cell
ANTENNA_1253/DIODE,ANTENNA_1253,pin,cell
ANTENNA_1254/DIODE,ANTENNA_1254,pin,cell
ANTENNA_1255/DIODE,ANTENNA_1255,pin,cell
ANTENNA_1256/DIODE,ANTENNA_1256,pin,cell
ANTENNA_1257/DIODE,ANTENNA_1257,pin,cell
ANTENNA_1258/DIODE,ANTENNA_1258,pin,cell
ANTENNA_1259/DIODE,ANTENNA_1259,pin,cell
ANTENNA_126/DIODE,ANTENNA_126,pin,cell
ANTENNA_1260/DIODE,ANTENNA_1260,pin,cell
ANTENNA_1261/DIODE,ANTENNA_1261,pin,cell
ANTENNA_1262/DIODE,ANTENNA_1262,pin,cell
ANTENNA_1263/DIODE,ANTENNA_1263,pin,cell
ANTENNA_1264/DIODE,ANTENNA_1264,pin,cell
ANTENNA_1265/DIODE,ANTENNA_1265,pin,cell
ANTENNA_1266/DIODE,ANTENNA_1266,pin,cell
ANTENNA_1267/DIODE,ANTENNA_1267,pin,cell
ANTENNA_1268/DIODE,ANTENNA_1268,pin,cell
ANTENNA_1269/DIODE,ANTENNA_1269,pin,cell
ANTENNA_127/DIODE,ANTENNA_127,pin,cell
ANTENNA_1270/DIODE,ANTENNA_1270,pin,cell
ANTENNA_1271/DIODE,ANTENNA_1271,pin,cell
ANTENNA_1272/DIODE,ANTENNA_1272,pin,cell
ANTENNA_1273/DIODE,ANTENNA_1273,pin,cell
ANTENNA_1274/DIODE,ANTENNA_1274,pin,cell
ANTENNA_1275/DIODE,ANTENNA_1275,pin,cell
ANTENNA_1276/DIODE,ANTENNA_1276,pin,cell
ANTENNA_1277/DIODE,ANTENNA_1277,pin,cell
ANTENNA_1278/DIODE,ANTENNA_1278,pin,cell
ANTENNA_1279/DIODE,ANTENNA_1279,pin,cell
ANTENNA_128/DIODE,ANTENNA_128,pin,cell
ANTENNA_1280/DIODE,ANTENNA_1280,pin,cell
ANTENNA_1281/DIODE,ANTENNA_1281,pin,cell
ANTENNA_1282/DIODE,ANTENNA_1282,pin,cell
ANTENNA_1283/DIODE,ANTENNA_1283,pin,cell
ANTENNA_1284/DIODE,ANTENNA_1284,pin,cell
ANTENNA_1285/DIODE,ANTENNA_1285,pin,cell
ANTENNA_1286/DIODE,ANTENNA_1286,pin,cell
ANTENNA_1287/DIODE,ANTENNA_1287,pin,cell
ANTENNA_1288/DIODE,ANTENNA_1288,pin,cell
ANTENNA_1289/DIODE,ANTENNA_1289,pin,cell
ANTENNA_129/DIODE,ANTENNA_129,pin,cell
